Senior / Sales Associate (Luxury Retail),Others,https://hk.jobsdb.com/hk/en/job/senior-sales-associate-100003005944469,null,null,Salary provided
Team Leader - Leading Travel Management Company,Location not specified,https://hk.jobsdb.com/hk/en/job/team-leader-leading-travel-management-company-100003005944464,Degree,Middle level,"HK$30,000 - 35,000 /month (negotiable)"
Customer Relationship Manager @ VC Funded eCommerce Startup,Kwai Fong,https://hk.jobsdb.com/hk/en/job/customer-relationship-manager-vc-funded-ecommerce-startup-100003005944460,null,Full Time,Salary provided
Product Promoter / 產品示範員,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/product-promoter-%e7%94%a2%e5%93%81%e7%a4%ba%e7%af%84%e5%93%a1-100003005944458,School Certificate,Full Time,Salary provided
Senior / Sales Associate (Luxury RTW/ Watches & Jewelry/ Leather goods & accessories),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-sales-associate-100003005944443,School Certificate,Middle level,Salary negotiable
SALES EXECUTIVE/REPRESENTATIVE,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-executive-representative-100003005944436,Non-Degree Tertiary,Entry Level,Salary negotiable
Business Development Manager (2 vacancies),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/business-development-manager-100003005562014,School Certificate,Middle,Salary provided
SALES EXECUTIVE,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944429,Non-Degree Tertiary,Entry Level,Salary negotiable
Customer Engagement Officer,North Point,https://hk.jobsdb.com/hk/en/job/customer-engagement-officer-100003005944394,Degree,Entry Level,Salary negotiable
Retail Operation Manager (HK) - Lifestyle Retail Brand,Location not specified,https://hk.jobsdb.com/hk/en/job/retail-operation-manager-lifestyle-retail-brand-100003005944420,Degree,Senior level,Salary provided
Valuation Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/valuation-assistant-100003005943226,School Certificate,Entry Level,Salary provided
Sales Executive,Central,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944415,Degree,Middle,Salary negotiable
Key Account Manager - FMCG International Principal,Location not specified,https://hk.jobsdb.com/hk/en/job/key-account-manager-fmcg-international-principal-100003005944416,Degree,Senior level,Salary provided
<Fresh Welcome>Japanese Speaking Sales Executive (Electronics)~15K,Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/fresh-welcomejapanese-speaking-sales-executive-100003005944396,null,Entry Level,"HK$11,000 - 17,000 /month"
Business Development Manager,Central & Western Area,https://hk.jobsdb.com/hk/en/job/business-development-manager-100003005944381,Degree,Middle,Salary provided
Manager (Marketing) (Ref: AM-515-J),Central,https://hk.jobsdb.com/hk/en/job/manager-100003005943594,null,"Full Time, Permanent",Salary negotiable
Customer Service Officer (Ref: AC-144-J),Central,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003005943595,null,"Full Time, Permanent",Salary negotiable
Business Development Director,Central & Western Area,https://hk.jobsdb.com/hk/en/job/business-development-director-100003005944349,Degree,Senior,Salary negotiable
HK - GCB O&T - Citiphone Officer - Phonebanking,Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/hk-gcb-o-and-t-citiphone-officer-phonebanking-100003005944335,Degree,Entry Level,Salary negotiable
Insurance Specialist/ Treasury Specialist/ Mortgage Specialist,Location not specified,https://hk.jobsdb.com/hk/en/job/insurance-specialist-treasury-specialist-mortgage-specialist-100003005944323,Degree,Middle level,Base salary + high commission
Travel Designer - Leading Luxury Travel Firm,Location not specified,https://hk.jobsdb.com/hk/en/job/travel-designer-leading-luxury-travel-firm-100003005944310,Degree,Entry Level,Base salary + high commission
門店銷售,Wan Chai,https://hk.jobsdb.com/hk/en/job/%e9%96%80%e5%ba%97%e9%8a%b7%e5%94%ae-100003005944299,null,Full Time,Salary negotiable
Business Support (Brokerage),Others - China,https://hk.jobsdb.com/hk/en/job/business-support-100003005944292,Degree,Entry Level,Salary provided
Key Account Manager / (Senior) Product Specialist (Big Pharma),Location not specified,https://hk.jobsdb.com/hk/en/job/key-account-manager-product-specialist-100003005944280,Degree,Entry Level,Base salary + high commission
WEALTH MANAGEMENT MANAGER/ WEALTH MANAGEMENT TRAINEE（歡迎應屆畢業生和IANG）,Eastern Area,https://hk.jobsdb.com/hk/en/job/wealth-management-manager-wealth-management-trainee-100003005944269,null,Full Time,Salary provided
Customer Service Officer - Native Mandarin Speaker WANTED!,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-officer-native-mandarin-speaker-100003005944266,Degree,Entry Level,Salary negotiable
Customer Service Executive - Professional Fine Arts Specialist,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-executive-professional-fine-arts-specialist-100003005944265,Degree,Middle level,Salary negotiable
Sales Assistant - CLUSE (Ladies Accessories),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-assistant-cluse-100003005944261,School Certificate,Entry Level,Base salary + high commission
Account Manager - Leading Aviation Firm,Location not specified,https://hk.jobsdb.com/hk/en/job/account-manager-leading-aviation-firm-100003005944258,Degree,Entry Level,Salary negotiable
Sales representatives – Sales Dept. (Base in Hong Kong office),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-representatives-sales-dept-100003005944026,null,Entry Level,Salary negotiable
Assistant Overseas Sales Manager (Industrial Products),Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-overseas-sales-manager-100003005944249,Non-Degree Tertiary,Middle,Salary negotiable
Senior Sales Executive - Leading financial printer,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-sales-executive-leading-financial-printer-100003005944245,Degree,Entry Level,Base salary + high commission
Sales Manager - Data Solutions Firm,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-manager-data-solutions-firm-100003005944244,Degree,Entry Level,Base salary + high commission
Consultant - Leading Recruitment Group,Location not specified,https://hk.jobsdb.com/hk/en/job/consultant-leading-recruitment-group-100003005944243,Degree,Entry Level,Salary negotiable
Assistant Merchandiser/Merchandiser,Kwai Hing,https://hk.jobsdb.com/hk/en/job/assistant-merchandiser-merchandiser-100003005944239,Non-Degree Tertiary,Middle,Salary negotiable
Sales Support Specialist,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-support-specialist-100003005944238,Matriculated,Entry Level,Salary negotiable
Sales Executive,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944236,null,"Full Time, Permanent",Salary negotiable
Sales(Famous Japanese Telecommunications Company),Quarry Bay,https://hk.jobsdb.com/hk/en/job/sales-100003005944215,(N/A),Middle,Salary negotiable
Junior Salesforce Consultant/ Pre-Sales Consultant,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/junior-salesforce-consultant-pre-sales-consultant-100003005944188,Degree,Entry Level,Salary negotiable
Sales & Marketing Executive,Chai Wan,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003005944191,Non-Degree Tertiary,Middle,Salary provided
Recruitment Consultant - Top UK Listed Company,Central & Western Area,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-top-uk-listed-company-100003005944186,Degree,Entry Level,Salary negotiable
Sales & Marketing Assistant,Chai Wan,https://hk.jobsdb.com/hk/en/job/sales-marketing-assistant-100003005944185,Non-Degree Tertiary,Middle,Salary provided
Customer Service Clerk,Chai Wan,https://hk.jobsdb.com/hk/en/job/customer-service-clerk-100003005944181,School Certificate,Entry Level,Salary provided
Sales Executive,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944173,School Certificate,Entry Level,Base salary + high commission
Key Account Executive - Leader in Visual Content Licensing MNC,Wan Chai,https://hk.jobsdb.com/hk/en/job/key-account-executive-leader-in-visual-content-licensing-mnc-100003005944175,Degree,Middle level,Base salary + high commission
機場禁區收銀員(8日例假+17日公眾假期+12日大假),Airport Area,https://hk.jobsdb.com/hk/en/job/%e6%a9%9f%e5%a0%b4%e7%a6%81%e5%8d%80%e6%94%b6%e9%8a%80%e5%93%a1-100003005944169,null,null,Salary provided
高級美容顧問(護膚品 / 化妝師) / 主任 (機場免稅區內) Advanced Beauty Advisor / Makeup Artist / Supervisor,Airport Area,https://hk.jobsdb.com/hk/en/job/%e9%ab%98%e7%b4%9a%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-%e4%b8%bb%e4%bb%bb-advanced-beauty-advisor-makeup-artist-supervisor-100003005944168,null,null,Salary provided
Customer Service Officer,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003005944150,School Certificate,Entry Level,Salary provided
Sales Executive,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944146,Non-Degree Tertiary,Middle,Salary provided
Corporate Sales Manager,Kwai Fong,https://hk.jobsdb.com/hk/en/job/corporate-sales-manager-100003005944147,Degree,Middle level,Salary negotiable
"Assistant Manager, Business Development",Kowloon City Area,https://hk.jobsdb.com/hk/en/job/assistant-manager-business-development-100003005944143,Degree,Middle,Salary negotiable
Sales Clerk (Medical Product) 5-Days work,Kwun Tong,https://hk.jobsdb.com/hk/en/job/sales-clerk-100003005944137,Non-Degree Tertiary,Entry Level,Salary negotiable
Contract Retail Sales Associate 合約店務員 (6-9 Months Contract)/ Part-Time Retail Sales Associate 兼職店務員,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/contract-retail-sales-associate-%e5%90%88%e7%b4%84%e5%ba%97%e5%8b%99%e5%93%a1-part-time-retail-sales-associate-%e5%85%bc%e8%81%b7%e5%ba%97%e5%8b%99%e5%93%a1-100003005944129,School Certificate,Entry Level,Base salary + high commission
Operation Manager,Central,https://hk.jobsdb.com/hk/en/job/operation-manager-100003005944120,null,"Full Time, Permanent",Salary negotiable
Sales Coordinator,Tai Koo,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005944122,Non-Degree Tertiary,Entry Level,Salary provided
Sales Executive,Shatin Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944112,School Certificate,Entry Level,Salary provided
Sales Consultant - Beauty,Central,https://hk.jobsdb.com/hk/en/job/sales-consultant-beauty-100003005944109,School Certificate,Middle level,Salary provided
Regional Sales Executive (FX trading system) 20-25K + Commission,Central,https://hk.jobsdb.com/hk/en/job/regional-sales-executive-100003005944108,Degree,Entry Level,Salary provided
Junior / Senior VIP Customer Service Executive - (5 days work),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/junior-senior-vip-customer-service-executive-100003005944107,School Certificate,Entry Level,Salary provided
财富管理经理/财富策划顾問/Wealth Management Manager (欢迎IANG加盟),Kwun Tong,https://hk.jobsdb.com/hk/en/job/%e8%b4%a2%e5%af%8c%e7%ae%a1%e7%90%86%e7%bb%8f%e7%90%86-%e8%b4%a2%e5%af%8c%e7%ad%96%e5%88%92%e9%a1%be%e5%95%8f-wealth-management-manager-100003005944097,Non-Degree Tertiary,Entry Level,"HK$17,000 - 45,000 /month (negotiable)"
Private Wealth Manager / Management Trainee,Kwun Tong,https://hk.jobsdb.com/hk/en/job/private-wealth-manager-management-trainee-100003005944096,Non-Degree Tertiary,Entry Level,"HK$17,000 - 45,000 /month (negotiable)"
Account Manager - International Healthcare Solutions Provider,Eastern Area,https://hk.jobsdb.com/hk/en/job/account-manager-international-healthcare-solutions-provider-100003005944091,Degree,Middle level,Base salary + high commission
Putonghua Speaking PRC Relationship Manager/Assistant Manager ( 20k+ IANG Welcome ) China Team,Quarry Bay,https://hk.jobsdb.com/hk/en/job/putonghua-speaking-prc-relationship-manager-assistant-manager-china-team-100003005944077,Degree,Entry Level,"HK$11,000 - 30,000 /month (includes high commission)"
Senior Sales Executive/ Sales Executive,Wan Chai,https://hk.jobsdb.com/hk/en/job/senior-sales-executive-sales-executive-100003005944074,null,Full Time,Salary negotiable
Customer Services Representative (5 days shift duty),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/customer-services-representative-100003005944066,School Certificate,Entry Level,Salary provided
Clinical Care Nurse (5 days work),Quarry Bay,https://hk.jobsdb.com/hk/en/job/clinical-care-nurse-100003005944060,Degree,Middle level,Salary provided
Sales Executive 5 days – Top Urgent ! !,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944053,Degree,Entry Level,Salary provided
Account Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/account-manager-100003005944054,null,Full Time,Salary negotiable
門市銷售員 Retail Sales,North Point,https://hk.jobsdb.com/hk/en/job/%e9%96%80%e5%b8%82%e9%8a%b7%e5%94%ae%e5%93%a1-retail-sales-100003005944040,null,null,"HK$14,000 - 25,000 /month (includes high commission)"
Shop Manager,Central,https://hk.jobsdb.com/hk/en/job/shop-manager-100003005943185,null,Senior,Salary negotiable
Centre Sales Executive 客戶銷售助理,Location not specified,https://hk.jobsdb.com/hk/en/job/centre-sales-executive-%e5%ae%a2%e6%88%b6%e9%8a%b7%e5%94%ae%e5%8a%a9%e7%90%86-100003005944039,Non-Degree Tertiary,Entry Level,Base salary + high commission
"Retail Staff for Wine, Craft Beer, Gin, Whisky",Sai Kung,https://hk.jobsdb.com/hk/en/job/retail-staff-for-wine-craft-beer-gin-whisky-100003005942904,(N/A),Entry Level,"HK$11,000 - 14,000 /month (negotiable)"
Supervisor (CEM Business - Japanese Speaking),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/supervisor-100003005944033,Degree,Middle,Salary negotiable
CS Representative 分行客戶服務代表 (Ref: CSR),Location not specified,https://hk.jobsdb.com/hk/en/job/cs-representative-%e5%88%86%e8%a1%8c%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e4%bb%a3%e8%a1%a8-100003005944019,School Certificate,Entry Level,Salary negotiable
Sales Executive (Paper & Supplies),Tai Koo,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944014,School Certificate,Entry Level,Base salary + high commission
Systems Consultant - Security (Team Leader),Location not specified,https://hk.jobsdb.com/hk/en/job/systems-consultant-security-100003005943983,null,"Full Time, Permanent",Salary negotiable
"財富管理實習生 Summer Internship / Winter Internship, Wealth Management / Management Trainee",Causeway Bay,https://hk.jobsdb.com/hk/en/job/%e8%b2%a1%e5%af%8c%e7%ae%a1%e7%90%86%e5%af%a6%e7%bf%92%e7%94%9f-summer-internship-winter-internship-wealth-management-management-trainee-100003005944005,Non-Degree Tertiary,Entry Level,Salary negotiable
After Sales Service and Support Manager,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/after-sales-service-and-support-manager-100003005944003,Degree,Middle,Salary negotiable
Promoter Supervisor / Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/promoter-supervisor-manager-100003005943968,Non-Degree Tertiary,Middle,Salary negotiable
Brand Ambassador - European Luxury Brand,Location not specified,https://hk.jobsdb.com/hk/en/job/brand-ambassador-european-luxury-brand-100003005943974,School Certificate,Entry Level,Salary negotiable
Pre-sales Engineer (Famous Japanese Telecommunications Company),Quarry Bay,https://hk.jobsdb.com/hk/en/job/pre-sales-engineer-100003005943967,(N/A),Middle,Salary negotiable
Customer Service - Hotel Reservation,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-hotel-reservation-100003005943961,Degree,Middle level,Salary negotiable
Sales Coordinator (Japanese Company / 5 days / Attractive Package / Up to 17K),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005943956,School Certificate,Entry Level,"HK$14,000 - 17,000 /month"
Cloud Strategy Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/cloud-strategy-manager-100003005943950,null,"Full Time, Permanent",Salary provided
Customer Service Administrator - Leading Manufacturing MNC,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-administrator-leading-manufacturing-mnc-100003005943941,Degree,Middle level,Salary negotiable
